,Discriminacao,Dificuldade,Adivinhacao
V91,-21.980,-0.153,0.000
V92,-6.093,0.810,0.000
V93,-18.254,-2.376,0.008
V94,2.566,-1.630,0.000
V95,30.488,-1.698,0.000
V96,4.377,-0.808,0.000
V97,5.178,-0.664,0.000
V98,1.790,-2.559,0.000
V99,30.483,-1.698,0.000
V100,21.516,-0.019,0.000
V101,7.852,-0.337,0.000
V102,-14.681,-3.784,0.000
V103,0.990,-3.451,0.000
V104,2.849,-1.846,0.000
V105,3.578,-0.125,0.000
V106,2.034,-2.723,0.000
V107,21.409,-0.026,0.000
V108,2.034,-2.723,0.000
V109,7.812,-0.241,0.000
V110,-4.696,0.080,0.000
V111,3.578,-0.125,0.000
V112,30.466,-1.698,0.000
V113,21.423,-0.013,0.000
V114,0.178,127.686,0.348
V115,-3.856,0.730,0.000
V116,-4.524,-0.602,0.000
V117,26.476,-3.096,0.000
V118,3.448,-1.307,0.000
V119,4.356,0.627,0.000
V120,9.979,-0.337,0.000
V121,1.969,-1.427,0.000
V122,4.126,-0.365,0.000
V123,3.494,-1.390,0.000
V124,26.686,-3.096,0.000
V125,-4.228,-0.845,0.000
V126,4.287,0.185,0.000
V127,2.610,-2.179,0.000
V128,1.370,-2.897,0.000
V129,-26.318,-1.627,0.008
V130,4.390,-0.388,0.000
V131,2.610,-2.179,0.000
V132,29.856,-2.397,0.000
V133,-3.819,-0.978,0.000
V134,21.808,-0.154,0.000
V135,30.433,-1.698,0.000
V136,3.578,-0.125,0.000
V137,29.851,-2.397,0.000
V138,2.610,-2.179,0.000
V139,29.849,-2.397,0.000
V140,1.552,-2.523,0.000
V141,30.407,-3.818,0.000
V142,2.849,-1.846,0.000
V143,-5.125,0.460,0.000
V144,21.099,-0.706,0.000
V145,2.566,-1.630,0.000
V146,32.544,-3.802,0.000
V147,4.693,-0.171,0.000
V148,30.399,-1.698,0.000
V149,32.042,-3.801,0.000
V150,3.694,0.020,0.000
V151,-21.616,-0.521,0.000
V152,19.794,-0.095,0.000
V153,4.828,0.149,0.000
V154,5.010,-0.689,0.000
V155,21.176,-0.006,0.075
V156,32.558,-3.802,0.000
V157,3.578,-0.125,0.000
V158,3.448,-1.307,0.000
V159,21.795,-0.735,0.000
V160,4.164,-1.559,0.000
V161,-4.167,-1.559,0.000
V162,3.448,-1.307,0.000
V163,2.610,-2.179,0.000
V164,4.549,0.561,0.000
V165,-4.958,0.622,0.000
V166,2.849,-1.846,0.000
V167,4.229,-0.845,0.000
V168,3.440,0.285,0.000
V169,32.372,-3.813,0.000
V170,3.578,-0.125,0.000
V171,20.784,-0.127,0.000
V172,4.229,-0.845,0.000
V173,32.897,-3.808,0.000
V174,7.139,-0.196,0.000
V175,2.188,-1.926,0.000
V176,30.353,-1.698,0.000
V177,20.325,-0.108,0.000
V178,30.348,-1.698,0.000
V179,32.586,-3.806,0.000
V180,4.164,-1.559,0.000
V181,4.164,-1.559,0.000
V182,-38.368,-0.753,0.011
V183,29.596,-3.825,0.000
V184,2.610,-2.179,0.000
V185,2.118,-1.701,0.000
V186,20.954,-0.550,0.000
V187,-6.153,-0.096,0.000
V188,4.135,0.112,0.000
V189,-4.770,0.371,0.000
V190,-22.039,-0.591,0.000
V191,2.610,-2.179,0.000
V192,-4.167,-1.559,0.000
V193,27.419,-3.108,0.000
V194,2.849,-1.846,0.000
V195,-4.378,0.824,0.000
V196,-21.144,-0.048,0.000
V197,-5.873,0.132,0.000
V198,-3.551,0.735,0.000
V199,25.701,1.386,0.864
V200,2.610,-2.179,0.000
V201,-21.986,-0.613,0.000
V202,2.034,-2.723,0.000
V203,-32.898,0.067,0.000
V204,-3.285,0.771,0.000
V205,30.313,-1.697,0.000
V206,5.350,-0.640,0.000
V207,30.308,-1.697,0.000
V208,30.302,-1.697,0.000
V209,-3.936,0.632,0.000
V210,30.296,-1.697,0.000
V211,-4.767,0.126,0.000
V212,-4.909,0.173,0.000
V213,3.448,-1.307,0.000
V214,4.229,-0.845,0.000
V215,4.229,-0.845,0.000
V216,29.835,-2.397,0.000
V217,-4.167,-1.559,0.000
V218,4.164,-1.559,0.000
V219,5.873,0.132,0.000
V220,2.610,-2.179,0.000
V221,5.766,-0.463,0.000
V222,30.279,-1.697,0.000
V223,3.680,-1.473,0.000
V224,47.072,-1.050,0.000
V225,21.505,-0.636,0.000
