,Discriminacao,Dificuldade,Adivinhacao
V491,-33.747,-0.647,0.153
V492,-0.321,-5.001,0.000
V493,-1.771,-2.286,0.139
V494,-47.446,0.077,0.000
V495,-0.977,-1.337,0.023
V496,-1.489,-3.459,0.111
V497,-7.449,-1.616,0.134
V498,-8.662,-6.549,0.228
V499,-2.028,-1.167,0.163
V500,-8.303,-0.651,0.252
